name,theta_cam_deg,theta_proj_deg,phi_cam_deg,phi_proj_deg,r_cam_m,r_proj_m,bin_acc,med_du,med_du_correct,p95_du,iou,valid_px
sample_7000017,66.9,21.38,96.19,56.06,1.696,2.197,0.7128282022266397,3.12371826171875,1.56719970703125,470.9756774902344,0.9978299368435408,995042
sample_7000018,19.01,5.72,121.04,241.64,1.538,1.832,0.993893920188931,0.1595458984375,0.158447265625,0.5972900390625,0.9996583680701621,1960505
sample_7000019,52.01,29.74,217.28,323.96,2.489,2.099,0.30086795426518415,65.75048828125,3.3480224609375,537.0213012695312,0.9961768332219083,889563
sample_7000020,22.34,62.15,301.89,15.74,2.995,2.03,0.5591024965128419,9.485809326171875,2.871368408203125,564.7918090820312,0.9970661222693544,1060319
sample_7000021,43.09,11.51,177.38,94.14,2.157,2.645,0.9776904467718673,0.29766845703125,0.2894287109375,2.7035160064697266,0.9994751076365422,1635667
sample_7000022,30.7,64.47,238.18,310.37,2.928,1.564,0.05420698098237953,272.798095703125,7.60308837890625,874.60595703125,0.9957016297987014,717177
sample_7000023,7.02,20.33,3.99,337.63,1.63,1.573,0.9937992554347316,0.15350341796875,0.1524658203125,0.5346336364746094,0.9990815660674949,1596905
sample_7000024,31.41,27.06,1.99,317.39,2.899,1.711,0.9340534922137461,1.9473876953125,1.7786865234375,15.9178466796875,0.9980105363771756,538770
sample_7000025,2.13,32.21,262.98,228.87,2.639,2.557,0.9908525730561718,0.2030029296875,0.2010498046875,0.878173828125,0.9992744535899647,1643085
sample_7000026,64.17,52.5,37.67,233.54,1.807,2.67,0.3972332043695307,37.5635986328125,1.3909912109375,789.5928955078125,0.9686521918590825,1417452
sample_7000027,73.52,10.98,319.13,114.27,1.531,1.596,0.04392193149044291,307.61846923828125,8.62286376953125,843.022216796875,0.8771985520812196,536042
sample_7000028,33.25,18.57,261.82,81.7,2.049,1.961,0.9893956069485018,0.2269287109375,0.2239990234375,1.2170686721801758,0.9987760452921249,1377448
sample_7000029,48.81,16.18,23.95,343.66,1.716,2.198,0.9396754006767026,0.587646484375,0.5369758605957031,15.6387939453125,0.9991871902688091,1596861
sample_7000030,19.26,68.37,285.46,44.41,1.555,2.347,0.01241095622500883,340.94366455078125,8.213531494140625,721.43212890625,0.9893238866867624,1871411
sample_7000031,12.78,71.3,166.39,202.83,1.518,2.675,0.06519348350628043,169.19586181640625,6.540283203125,416.092041015625,0.999104255391145,2066817
sample_7000032,63.47,1.1,151.68,203.82,2.159,2.233,0.44380797173931075,22.142581939697266,3.2553939819335938,821.2044067382812,0.938594894376074,819796
sample_7000033,41.39,68.84,104.62,233.85,2.284,2.082,0.015232616642252568,495.32275390625,8.185089111328125,903.757080078125,0.9932655167747362,1122985
sample_7000034,73.03,54.84,142.35,260.04,2.561,2.495,0.01743617305647028,507.685546875,8.1444091796875,1119.529541015625,0.9210569050325568,703308
sample_7000035,56.75,19.47,176.83,192.92,2.93,2.524,0.9188486603509277,1.71539306640625,1.44002366065979,18.3077392578125,0.998643920658991,722428
sample_7000036,51.02,66.81,187.24,351.55,1.609,1.704,0.3769807378755903,72.18685913085938,1.02264404296875,424.7485656738281,0.998574140131788,1416770
sample_7000037,44.7,57.13,145.9,164.05,2.411,1.957,0.9869024448357062,0.286865234375,0.28363037109375,1.18359375,0.9983981562577717,1292684
sample_7000038,2.27,32.8,93.67,161.4,2.571,2.555,0.9909659815844315,0.20166015625,0.19989013671875,0.8753662109375,0.999391288515423,1663158
sample_7000039,27.45,70.03,274.44,60.33,2.863,2.011,0.038473701915426345,255.554443359375,8.08026123046875,794.7113037109375,0.9954782252986778,992886
sample_7000040,2.72,14.54,73.06,67.11,2.303,1.741,0.9929082351998296,0.2148284912109375,0.213134765625,0.7565491199493408,0.9990412908649768,948283
sample_7000041,26.81,8.94,358.78,277.64,2.757,2.442,0.9925169271098615,0.2010498046875,0.199462890625,0.902252197265625,0.9991060569307728,1177992
sample_7000042,43.66,32.21,287.49,28.09,2.309,2.503,0.9329945070502293,0.92724609375,0.84814453125,15.67431640625,0.9975490594135961,1412720
sample_7000043,6.7,25.68,49.4,18.91,1.595,2.06,0.9906631678720559,0.196044921875,0.1943359375,0.757232666015625,0.9999246034066694,2068903
sample_7000044,54.66,61.78,133.44,332.6,1.688,2.839,0.443404059938895,29.0172119140625,0.9693603515625,328.8269348144531,0.9977894410182939,1694459
sample_7000045,64.2,61.25,116.17,271.93,1.528,1.547,0.12710536048260687,309.92138671875,5.1390380859375,961.8067626953125,0.9752941038189786,1327623
sample_7000046,61.7,5.57,65.4,62.25,2.259,2.301,0.0844652898668704,359.6658935546875,6.36224365234375,978.3284912109375,0.9612303247359075,798470
sample_7000047,74.89,74.48,215.28,282.29,1.697,1.505,0.005601416965923832,1086.5986328125,8.10205078125,1850.825439453125,0.8902819722040629,472559
sample_7000048,57.78,31.57,325.38,200.86,2.856,2.435,0.1930310083115889,148.89849853515625,4.138336181640625,1153.658935546875,0.9963008504618799,872637
sample_7000049,23.05,72.77,102.15,295.25,1.736,2.343,0.0420891485804451,273.5224609375,7.6710205078125,739.311767578125,0.7234599950121295,1276386
sample_7000050,49.94,43.73,300.17,95.64,1.894,1.99,0.7498589962442191,1.71783447265625,0.89947509765625,316.5799560546875,0.9977435868123673,1466273
sample_7000051,22.11,34.82,186.09,254.42,2.067,1.942,0.9926361080549319,0.2117919921875,0.2099609375,0.911224901676178,0.999363433376378,1536959
sample_7000052,10.01,0.59,169.89,135.45,2.659,1.857,0.9890025575447571,0.314453125,0.310546875,1.1558837890625,0.9984807671866452,770270
sample_7000053,25.06,52.47,12.85,106.92,1.566,1.645,0.6980915405348759,2.2645263671875,1.0260009765625,494.10504150390625,0.9986269188398813,1703311
sample_7000054,40.84,36.05,344.56,156.74,1.923,1.874,0.9393655205097076,0.4482421875,0.403564453125,16.434356689453125,0.9993381096897745,1401117
