name,theta_cam_deg,theta_proj_deg,phi_cam_deg,phi_proj_deg,r_cam_m,r_proj_m,bin_acc,med_du,med_du_correct,p95_du,iou,valid_px
sample_7000107,2.92,15.02,275.59,217.79,2.309,1.862,0.9413325097751576,0.571533203125,0.5328369140625,22.79254150390625,0.9980551921782032,1087962
sample_7000108,53.25,47.59,39.68,277.2,2.222,1.53,0.04770612353977519,735.2796630859375,6.817404270172119,1704.02099609375,0.9374418785136693,688507
sample_7000109,53.19,28.04,92.86,359.74,2.451,2.875,0.7486716552793935,2.02978515625,1.326171875,1130.430908203125,0.9976343054034423,1303502
sample_7000110,18.76,55.11,309.76,199.39,2.458,1.749,0.3671694968772534,169.6983642578125,3.0997314453125,836.5392456054688,0.9956705940006287,1105277
sample_7000111,58.76,32.16,94.91,237.34,2.055,1.836,0.36020352687605767,176.60919189453125,2.8740386962890625,1554.0394287109375,0.9953107384203141,881063
sample_7000112,46.96,27.88,93.98,291.54,2.333,1.954,0.7423736211735527,1.8302001953125,1.1252708435058594,1323.8985595703125,0.9933563096822821,980544
sample_7000113,26.26,3.84,161.45,328.93,2.103,2.574,0.9529715900939331,0.5244140625,0.49749755859375,4.380863189697266,0.9992328720351763,1826194
sample_7000114,30.73,23.84,182.35,156.34,1.764,2.145,0.9477767930560957,0.595855712890625,0.5653076171875,4.1460418701171875,0.9996209857361721,1938506
sample_7000115,74.65,70.19,222.02,162.9,1.877,2.015,0.017461379882734062,828.8443603515625,7.4716796875,1219.15283203125,0.9826262647521533,373510
sample_7000116,8.97,2.83,215.75,231.01,1.796,2.19,0.9473766470575467,0.505706787109375,0.478271484375,3.65234375,0.9998581976926739,2073015
sample_7000117,3.95,20.47,120.5,201.5,1.688,2.721,0.8445120848042217,0.95068359375,0.7884521484375,573.8074340820312,0.9995789930555555,2072727
sample_7000118,43.54,55.68,80.43,358.15,2.495,2.699,0.48443627767903263,17.6351318359375,2.448974609375,668.6902465820312,0.9950315569851343,1430731
sample_7000119,38.5,72.6,247.1,28.69,2.834,2.145,0.045436440971094,224.5561981201172,7.724609375,892.56298828125,0.8599664867817486,954058
sample_7000120,51.76,66.36,48.25,259.36,1.875,2.87,0.0076317358262907005,576.578857421875,8.3238525390625,1588.7911376953125,0.8250822529635867,1397323
sample_7000121,33.33,46.16,331.88,174.95,2.766,2.486,0.6558240124702567,2.1505126953125,1.0360107421875,903.790283203125,0.989825038244602,1356187
sample_7000122,20.85,25.5,60.51,1.13,2.286,2.533,0.9341634359706824,0.72607421875,0.67681884765625,16.7161865234375,0.9989722008921254,1852542
sample_7000123,58.76,28.58,200.38,169.62,1.989,2.849,0.2861966856762248,200.68829345703125,4.155609130859375,1215.13671875,0.9971797772912218,1549396
sample_7000124,48.19,48.57,26.9,162.56,1.664,1.65,0.1905573798796057,429.1612854003906,2.2738037109375,789.9365234375,0.969838364029516,1204708
sample_7000125,57.75,47.45,58.31,233.83,2.774,1.89,0.39704908542680084,155.59811401367188,1.66961669921875,1103.6619873046875,0.976357749528568,960448
sample_7000126,18.43,51.48,89.86,275.06,2.475,1.861,0.5821209769308255,5.745063781738281,3.04486083984375,1563.4149169921875,0.4830069790628116,605570
sample_7000127,10.72,52.39,238.8,46.44,2.249,2.824,0.31308880617603435,227.239501953125,1.9022216796875,862.3344116210938,0.9857250905492144,1888461
sample_7000128,34.24,8.97,166.0,35.11,2.282,2.08,0.9074447175657503,0.708984375,0.6257553100585938,414.4736633300781,0.998259219008935,1218018
sample_7000129,20.45,55.3,69.99,14.47,2.394,2.402,0.785968142252881,1.35308837890625,0.93365478515625,612.7245483398438,0.9970594420259294,1716380
sample_7000130,11.18,48.48,164.6,205.43,1.815,1.702,0.7195599243750829,1.2008056640625,0.75439453125,1127.8359375,0.9965686107202947,1576729
sample_7000131,17.16,15.42,128.4,337.98,2.109,1.822,0.9178907191643231,0.8631591796875,0.7781982421875,395.54559326171875,0.9939540121558699,1244500
sample_7000132,9.02,13.91,28.92,165.13,2.153,1.595,0.9688114865092684,0.5831298828125,0.5611572265625,3.3656420707702637,0.9981760720190991,919409
sample_7000133,35.75,10.97,262.36,64.68,2.903,1.779,0.38355946794470797,206.82891845703125,2.48321533203125,1573.8856201171875,0.9967825986673,509947
sample_7000134,35.4,67.45,358.75,134.81,2.015,1.856,0.009427403997263668,839.345947265625,7.781679630279541,1199.25830078125,0.876124880232804,1081740
sample_7000135,57.12,71.54,207.37,33.08,1.724,2.449,0.22444889117284023,158.67266845703125,2.2562255859375,437.67010498046875,0.7860240513184845,1210378
sample_7000136,14.24,10.89,97.96,329.48,2.246,1.692,0.9109936568064549,0.95977783203125,0.85614013671875,1112.0772705078125,0.9952714061535324,907587
sample_7000137,73.4,43.08,305.14,217.86,1.573,2.897,0.007969558351823794,709.497802734375,10.308349609375,1248.1685791015625,0.8118705052956647,687742
sample_7000138,33.73,32.15,294.27,314.92,1.934,1.886,0.9518114569231702,0.4168701171875,0.39404296875,4.064998626708984,0.9986401044825348,1501747
sample_7000139,10.71,14.98,37.46,194.63,1.908,1.726,0.9659048524254927,0.4317626953125,0.4151611328125,2.1959075927734375,0.9982504614641495,1388790
sample_7000140,59.75,42.71,346.04,347.12,1.769,2.469,0.8093442937369456,1.2169189453125,0.9437255859375,1529.2825927734375,0.9984557458805781,1710156
sample_7000141,18.23,14.57,117.43,253.06,1.836,1.606,0.9572111220058603,0.4689788818359375,0.445556640625,3.9564666748046875,0.9981647832333553,1224851
sample_7000142,8.99,5.96,168.67,86.26,2.879,1.844,0.8496687533442804,1.5138931274414062,1.2229766845703125,1343.3253173828125,0.997966528041716,652233
sample_7000143,31.02,65.94,232.16,161.94,1.51,2.542,0.06601353197403093,199.8104248046875,7.77392578125,478.31591796875,0.9820803921520183,1987441
sample_7000144,63.43,5.39,288.54,338.55,2.043,1.638,0.04063772250453181,874.9059448242188,6.946185111999512,1731.1549072265625,0.9797525215763752,471114
sample_7000145,35.33,38.49,224.43,169.92,2.301,1.751,0.8306601660404164,1.6260833740234375,1.269287109375,1116.86083984375,0.9962305269019756,991084
sample_7000146,67.53,19.61,309.6,253.23,1.716,1.575,0.01992691087562314,655.164794921875,6.00341796875,1671.8438720703125,0.9872872804261817,518545
sample_7000147,69.56,56.18,250.85,222.98,2.911,1.61,0.016592585109607032,1247.730224609375,5.7763671875,1747.989990234375,0.7876084065515634,277172
sample_7000148,33.27,32.61,298.94,20.55,2.383,1.869,0.835606115827195,1.4242401123046875,1.1174163818359375,1319.179443359375,0.9968597800471327,1015202
sample_7000149,23.7,4.08,49.35,349.71,2.145,1.934,0.9657752019757009,0.4622802734375,0.4443359375,2.203369140625,0.9983983466377669,1208685
sample_7000150,41.1,22.24,201.48,288.81,1.616,1.791,0.8480550773637896,1.024658203125,0.8104248046875,640.8413696289062,0.9956395274108882,1549239
sample_7000151,19.23,51.74,114.01,298.4,2.321,2.66,0.43014613256196277,78.14825439453125,1.73199462890625,1117.494384765625,0.9855794654731779,1805963
sample_7000152,51.56,62.33,113.07,211.66,2.629,1.861,0.0,nan,nan,nan,0.0,0
sample_7000153,37.75,39.49,90.59,311.12,2.625,2.871,0.7580226869999981,1.991455078125,1.40081787109375,1117.070556640625,0.996012414073893,1555869
sample_7000154,39.06,26.3,108.94,76.75,2.601,2.09,0.9359714984017898,0.7713623046875,0.710693359375,20.589670181274414,0.9978750447272352,909142
sample_7000155,67.28,12.36,166.85,1.15,1.843,2.032,0.2909875512850536,211.18988037109375,4.275941848754883,1286.3665771484375,0.9861749511153434,969337
sample_7000156,42.61,43.01,344.68,94.78,2.502,2.219,0.5506508933599642,8.264572143554688,1.93707275390625,1570.095458984375,0.8862571335032321,1104482
sample_7000157,19.33,16.04,121.75,143.75,1.65,2.635,0.9265425712776809,0.761962890625,0.70672607421875,33.19219970703125,0.9999059606481482,2073405
sample_7000158,55.48,25.74,59.59,36.99,1.92,1.51,0.166674579248463,732.5872802734375,7.120719909667969,1730.8353271484375,0.134351325191312,84254
sample_7000159,45.57,43.13,115.38,211.07,1.632,2.609,0.1250894778609474,233.03189086914062,5.80816650390625,844.868896484375,0.9868802361692908,1749036
