name,theta_cam_deg,theta_proj_deg,phi_cam_deg,phi_proj_deg,r_cam_m,r_proj_m,bin_acc,med_du,med_du_correct,p95_du,iou,valid_px
sample_7000013,5.63,22.49,279.0,53.97,2.693,1.975,0.9554130774741174,0.6553955078125,0.62017822265625,6.9283447265625,0.9977761870974898,953441
sample_7000014,48.82,74.23,195.45,325.46,2.407,2.655,0.000497629807656864,567.8768310546875,7.816650390625,977.29248046875,0.6711046462727404,813858
sample_7000015,13.02,54.33,207.26,168.38,1.555,2.908,0.1917635418764231,235.07110595703125,4.860931396484375,578.995361328125,0.9962808641975308,2065888
sample_7000016,2.88,7.34,233.49,209.41,2.849,1.665,0.6756296596449085,4.876220703125,2.5797576904296875,1535.315673828125,0.9975927419720301,550337
sample_7000017,66.9,21.38,96.19,56.06,1.696,2.197,0.33615798771260275,208.44509887695312,3.28228759765625,1245.9461669921875,0.9979052499110057,995166
sample_7000018,19.01,5.72,121.04,241.64,1.538,1.832,0.945123376099905,0.5635986328125,0.531463623046875,8.21274185180664,0.9994375447784217,1959942
sample_7000019,52.01,29.74,217.28,323.96,2.489,2.099,0.1803157681211684,324.96630859375,4.603485107421875,1104.9205322265625,0.9933449381790094,887360
sample_7000020,22.34,62.15,301.89,15.74,2.995,2.03,0.16318331010466122,214.6243896484375,6.0018310546875,1013.6549682617188,0.9958268843431998,1059036
sample_7000021,43.09,11.51,177.38,94.14,2.157,2.645,0.8705110571216776,0.87432861328125,0.723876953125,330.88934326171875,0.9985592997597814,1633653
sample_7000022,30.7,64.47,238.18,310.37,2.928,1.564,0.029813983640214686,452.7646789550781,7.5793609619140625,1065.1104736328125,0.8978317550851448,646341
sample_7000023,7.02,20.33,3.99,337.63,1.63,1.573,0.958485643123977,0.412109375,0.39215087890625,2.747925281524658,0.9981546929243831,1595159
sample_7000024,31.41,27.06,1.99,317.39,2.899,1.711,0.40574768631271313,189.96707153320312,3.176640510559082,1550.4453125,0.9965483956431601,537886
sample_7000025,2.13,32.21,262.98,228.87,2.639,2.557,0.9397084255430092,0.5428466796875,0.5045166015625,22.602558135986328,0.9987424758442203,1641639
sample_7000026,64.17,52.5,37.67,233.54,1.807,2.67,0.16033137644878387,476.10821533203125,2.883880615234375,766.0387573242188,0.9886577170437078,1416878
sample_7000027,73.52,10.98,319.13,114.27,1.531,1.596,0.008009281287854518,831.5051879882812,7.247467041015625,1414.66845703125,0.9799282208657336,527513
sample_7000028,33.25,18.57,261.82,81.7,2.049,1.961,0.9366070422074262,0.617828369140625,0.568115234375,23.17249298095703,0.9972533729044911,1374995
sample_7000029,48.81,16.18,23.95,343.66,1.716,2.198,0.681172547734637,1.8193359375,0.989013671875,1538.3204345703125,0.9966211629930702,1593078
sample_7000030,19.26,68.37,285.46,44.41,1.555,2.347,3.4729296708588788e-06,677.333740234375,11.666412353515625,1049.359130859375,0.914040952933701,1727648
sample_7000031,12.78,71.3,166.39,202.83,1.518,2.675,0.03242752867570386,416.48583984375,8.23040771484375,813.3702392578125,0.9273589754375582,1918000
sample_7000032,63.47,1.1,151.68,203.82,2.159,2.233,0.13122765647637216,369.02001953125,5.242347717285156,1209.45556640625,0.9956095474419204,819309
sample_7000033,41.39,68.84,104.62,233.85,2.284,2.082,0.016389242983797254,518.66015625,7.999237060546875,1015.866943359375,0.8665381504137413,975884
sample_7000034,73.03,54.84,142.35,260.04,2.561,2.495,0.026651991037383544,305.634765625,7.8610992431640625,880.8712768554688,0.9685048696468783,686853
sample_7000035,56.75,19.47,176.83,192.92,2.93,2.524,0.524235103777662,10.074127197265625,1.822683334350586,1529.951171875,0.9979499897015666,721928
sample_7000036,51.02,66.81,187.24,351.55,1.609,1.704,0.3205138461794878,140.71429443359375,2.3427734375,500.33251953125,0.8456859424454043,1199970
sample_7000037,44.7,57.13,145.9,164.05,2.411,1.957,0.8866552655827828,0.764404296875,0.6583251953125,1306.49462890625,0.989811874063293,1280580
sample_7000038,2.27,32.8,93.67,161.4,2.571,2.555,0.9367460536914365,0.6083984375,0.5668716430664062,20.9840087890625,0.9974099166616703,1663580
sample_7000039,27.45,70.03,274.44,60.33,2.863,2.011,0.030636552980994533,425.1419677734375,7.8741912841796875,1036.5908203125,0.9248457486832204,921840
sample_7000040,2.72,14.54,73.06,67.11,2.303,1.741,0.9471299348700567,0.9447021484375,0.89208984375,11.368789672851562,0.9984196286338005,947644
sample_7000041,26.81,8.94,358.78,277.64,2.757,2.442,0.9663358021375146,0.5238037109375,0.50250244140625,3.2665300369262695,0.9980656540761674,1176413
sample_7000042,43.66,32.21,287.49,28.09,2.309,2.503,0.7206474059245355,2.4273681640625,1.4517822265625,1146.0587158203125,0.9960846506300923,1410676
sample_7000043,6.7,25.68,49.4,18.91,1.595,2.06,0.944037096857625,0.57122802734375,0.53607177734375,11.41741943359375,0.999746261096848,2068531
sample_7000044,54.66,61.78,133.44,332.6,1.688,2.839,0.2688821892056072,287.107177734375,1.580078125,558.8616333007812,0.8907332806569863,1512841
sample_7000045,64.2,61.25,116.17,271.93,1.528,1.547,0.04132985753612711,269.513916015625,7.836944580078125,1183.4954833984375,0.9190285695111903,1232523
sample_7000046,61.7,5.57,65.4,62.25,2.259,2.301,0.033590772191604494,725.4239501953125,7.0311279296875,1521.9754638671875,0.997223392296783,800190
sample_7000047,74.89,74.48,215.28,282.29,1.697,1.505,0.018390267331063408,695.458740234375,7.709716796875,1374.359375,0.9789922669375898,466388
sample_7000048,57.78,31.57,325.38,200.86,2.856,2.435,0.05276658834705656,770.1314697265625,5.3878173828125,1370.0438232421875,0.9904662940273028,867386
sample_7000049,23.05,72.77,102.15,295.25,1.736,2.343,0.0008986686198423953,595.6697387695312,8.5106201171875,1052.387451171875,0.9689570318835392,1732563
sample_7000050,49.94,43.73,300.17,95.64,1.894,1.99,0.4018744473673716,221.9093017578125,1.53125,1251.8175048828125,0.9891589847804116,1454402
sample_7000051,22.11,34.82,186.09,254.42,2.067,1.942,0.9383308967416963,0.593505859375,0.5498046875,22.682994842529297,0.9987194195569152,1535615
sample_7000052,10.01,0.59,169.89,135.45,2.659,1.857,0.9375963360461217,0.79986572265625,0.74029541015625,19.809192657470703,0.998507640878701,769442
sample_7000053,25.06,52.47,12.85,106.92,1.566,1.645,0.27281114695456865,414.9102783203125,1.78912353515625,1378.289306640625,0.9930123750304803,1694095
sample_7000054,40.84,36.05,344.56,156.74,1.923,1.874,0.7034445516466743,1.4698486328125,0.7630615234375,1112.1739501953125,0.9905407728137974,1388860
