name,theta_cam_deg,theta_proj_deg,phi_cam_deg,phi_proj_deg,r_cam_m,r_proj_m,bin_acc,med_du,med_du_correct,p95_du,iou,valid_px
sample_7000069,60.9,72.18,181.58,34.69,2.092,2.213,0.0747380238525325,200.6207275390625,6.0504150390625,705.166259765625,0.5418640672852306,751786
sample_7000070,3.41,17.39,181.66,72.7,2.042,2.182,0.9853753334780824,0.3619384765625,0.3558921813964844,1.52410888671875,0.99863945724273,1860692
sample_7000071,69.9,2.93,152.95,125.19,1.67,2.746,0.02415531094840107,838.7457275390625,7.88983154296875,1304.264404296875,0.9054294026780368,1332295
sample_7000072,68.87,34.57,62.63,306.36,2.414,2.158,0.032252096818626945,290.68218994140625,8.170654296875,871.3770751953125,0.8274435158208945,497301
sample_7000073,11.14,24.34,299.84,5.9,2.494,2.853,0.9826512796923961,0.398681640625,0.39093017578125,1.8434066772460938,0.9988805231333168,1967465
sample_7000074,39.49,50.25,68.28,78.29,2.514,2.215,0.9848272538702483,0.459716796875,0.45166015625,1.9007515907287598,0.998693342904731,1485822
sample_7000075,39.98,4.29,154.4,90.34,2.234,1.89,0.9326388814542808,0.9457473754882812,0.8521728515625,17.66357421875,0.9972369851108943,934070
sample_7000076,51.86,48.24,207.61,209.81,2.956,1.806,0.7752788631893621,2.5375213623046875,1.593994140625,209.73887634277344,0.9968532871167114,574027
sample_7000077,46.32,28.14,4.7,196.63,2.377,1.932,0.7567970647803591,1.2777099609375,0.76983642578125,338.352294921875,0.9970660551366644,1168703
sample_7000078,69.74,28.38,261.47,103.75,2.296,1.747,0.024272478761581083,553.0615844726562,7.913177490234375,1425.572021484375,0.9903913552775805,421053
sample_7000079,44.61,23.4,343.01,20.43,2.871,1.77,0.4121836228812216,21.258529663085938,6.3857421875,396.99285888671875,0.996420366849228,473209
sample_7000080,4.59,63.09,225.6,287.63,2.726,2.188,0.07992296242941271,314.40753173828125,5.819427490234375,1508.85986328125,0.9956912612165884,1421644
sample_7000081,41.69,64.58,95.11,185.87,2.069,1.596,0.10546825641030587,170.1082763671875,7.31793212890625,752.0083618164062,0.9921022563068072,1036729
